2014-12-05 12:02:18.362,migration-edifacts-14150248704395444.txt,0,6074560000200,2014-08-15,EY,3SL2DF
2014-12-05 12:02:19.366,migration-edifacts-14150248704395444.txt,0,6074560000200,2014-08-15,EY,3SL2DF
2014-12-05 12:02:20.369,migration-edifacts-14150248704395444.txt,0,6074560000202,2014-08-15,EY,3SL2DF
2014-12-05 12:02:21.371,migration-edifacts-14150248704395444.txt,0,6074560000202,2014-08-15,EY,3SL2DF
2014-12-05 12:02:22.374,migration-edifacts-14150248704395444.txt,0,6074560000204,2014-08-15,EY,3SL2DF
2014-12-05 12:02:23.377,migration-edifacts-14150248704395444.txt,0,6074560000204,2014-08-15,EY,3SL2DF
2014-12-05 12:02:24.379,migration-edifacts-14150248704395444.txt,0,6074560000206,2014-08-15,EY,3SL2DF
2014-12-05 12:02:25.384,migration-edifacts-14150248704395444.txt,0,6074560000206,2014-08-15,EY,3SL2DF
2014-12-05 12:02:26.368,migration-edifacts-14150248704395444.txt,0,6074560000208,2014-08-15,EY,3SL2DF
2014-12-05 12:02:27.395,migration-edifacts-14150248704395444.txt,0,6074560000208,2014-08-15,EY,3SL2DF
2014-12-05 12:02:28.395,migration-edifacts-14150248704395444.txt,0,6074560000210,2014-08-15,EY,3SL2DF
2014-12-05 12:02:29.399,migration-edifacts-14150248704395444.txt,0,6074560000210,2014-08-15,EY,3SL2DF
2014-12-05 12:02:30.403,migration-edifacts-14150248704395444.txt,0,6074560000212,2014-08-15,EY,3SL2DF
2014-12-05 12:02:31.407,migration-edifacts-14150248704395444.txt,0,6074560000212,2014-08-15,EY,3SL2DF
2014-12-05 12:02:32.407,migration-edifacts-14150248704395444.txt,0,6074560000214,2014-08-15,EY,3SL2DF
2014-12-05 12:02:33.407,migration-edifacts-14150248704395444.txt,0,6074560000214,2014-08-15,EY,3SL2DF
2014-12-05 12:02:34.408,migration-edifacts-14150248704395444.txt,0,6074560000216,2014-08-15,EY,3SL2DF
2014-12-05 12:02:35.415,migration-edifacts-14150248704395444.txt,0,6074560000216,2014-08-15,EY,3SL2DF
2014-12-05 12:02:36.415,migration-edifacts-14150248704395444.txt,0,6074560000218,2014-08-15,EY,3SL2DF
